48                                                                         
===========================================================================
                                                                           
                  KPP Standalone Atmospheric Chemical State                
File Description:                                                          
This file contains model output of the atmospheric chemical state          
as simulated by the GEOS-Chem chemistry module in a 3D setting.            
Each grid cell represents the chemical state of an individual location,    
suitable for input into a separate KPP Standalone program which will       
replicate the chemical evolution of that grid cell for mechanism analysis. 
Note that the KPP Standalone will only use concentrations, rate constants, 
and KPP-specific fields. All other fields are for reference. The first line
contains the number of lines in this header. If wanting to use this output 
for other analysis, a Python class to read these fields is available by    
request, contact Obin Sturm (psturm@usc.edu).                              
                                                                           
Generated by the GEOS-Chem Model                                           
       (https://geos-chem.org/)                                            
Using the KPP Standalone Interface                                         
github.com/GEOS-ESM/geos-chem/tree/feature/psturm/kpp_standalone_interface 
     With contributions from:                                              
        Obin Sturm (psturm@usc.edu)                                        
        Christoph Keller                                                   
        Michael Long                                                       
        Sam Silva                                                          
                                                                           
Meteorological and general grid cell metadata    
Location:                                        Beijing
R454,   0.7785030685366780E-11
R455,   0.8385436127184176E-10
R456,   0.4781515620947853E-11
R457,   0.1212599832117320E-09
R458,   0.8063861932478692E-11
R459,   0.8063861932478692E-11
R460,   0.3404797823390646E-02
R461,   0.2892621704838898E-10
R462,   0.8633120530414077E-11
R463,   0.9674183811173308E-12
R464,   0.3404797823390646E-02
R465,   0.2892621704838898E-10
R466,   0.8814430122425533E-11
R467,   0.7861087891058750E-12
R468,   0.2280760568628614E-02
R469,   0.9246522942242757E-03
R470,   0.2892621704838898E-10
R471,   0.8346119098822770E-11
R472,   0.1254419812708638E-11
R473,   0.2892621704838898E-10
R474,   0.7308315440142681E-11
R475,   0.2292223471388727E-11
R476,   0.2892621704838898E-10
R477,   0.6943775590326396E-11
R478,   0.2656763321205012E-11
R479,   0.5774057022807106E-12
R480,   0.2747990619596953E-10
R481,   0.2747990619596953E-10
R482,   0.1610000000000000E-11
R483,   0.2560000000000000E-11
R484,   0.3710000000000000E-11
R485,   0.1180000000000000E-11
R486,   0.2800000000000000E-12
R487,   0.1920000000000000E-11
R488,   0.7710000000000000E-11
R489,   0.2300000000000000E-11
R490,   0.2300000000000000E-11
R491,   0.9156985258510212E-11
R492,   0.4435536530211971E-12
R493,   0.6652946686230504E-11
R494,   0.2947592225300904E-11
R495,   0.8427770688616526E-14
R496,   0.1815892172475011E+05
R497,   0.2416978648423674E-10
R498,   0.6617917727826727E-10
R499,   0.1146266455409855E-10
R500,   0.2284249686959783E-10
R501,   0.7498742460162967E-11
R502,   0.4702966861742478E-11
R503,   0.7019353524988773E-11
R504,   0.8063861932478692E-11
R505,   0.1189409372971132E-02
R506,   0.1583457974398210E-02
R507,   0.2937123577221034E-10
R508,   0.2937123577221034E-10
R509,   0.8574282196284162E-11
R510,   0.1026256715247247E-11
R511,   0.8231203060441915E-11
R512,   0.1369335851089493E-11
R513,   0.1491712331325118E-11
R514,   0.3843324891626081E-10
R515,   0.9600538911531409E-11
R516,   0.2825868896265692E-10
R517,   0.9999999999999999E-11
R518,   0.9600538911531409E-11
R519,   0.3015001853889774E-10
R520,   0.2372295879522071E-10
R521,   0.3441918751314733E-17
R522,   0.1744244066693170E-10
R523,   0.1483154970320850E-10
R524,   0.7157465461379327E-18
R525,   0.2410483826339482E-14
R526,   0.4915596915226207E-11
R527,   0.5770000000000000E-10
R528,   0.1483154970320850E-10
R529,   0.5510225574326152E-10
R530,   0.1483154970320850E-10
R531,   0.9600538911531409E-11
R532,   0.2147215342438105E-10
R533,   0.9000000000000000E-11
R534,   0.9600538911531409E-11
R535,   0.2147215342438105E-10
R536,   0.9000000000000000E-11
R537,   0.1308294022245021E-09
R538,   0.2746583278371944E-10
R539,   0.1121258174364757E-10
R540,   0.2746583278371944E-10
R541,   0.2577604998539671E-11
R542,   0.3093125998247605E-10
R543,   0.2358599236253255E-10
R544,   0.9059571224157017E-11
R545,   0.5409676873743912E-12
R546,   0.2358599236253255E-10
R547,   0.2569818343400271E-10
R548,   0.1660000000000000E-10
R549,   0.1331796903715579E+00
R550,   0.8795900340024027E-11
R551,   0.8046385715073819E-12
R552,   0.2488889645840271E-10
R553,   0.9898388197610070E-11
R554,   0.2569818343400271E-10
R555,   0.2145594522276096E-10
R556,   0.9898388197610070E-11
R557,   0.4000000000000000E-11
R558,   0.1776002182212233E-10
R559,   0.8880320973110359E-05
R560,   0.2900000000000000E-10
R561,   0.4330000000000000E-11
R562,   0.9999999999999999E-11
R563,   0.2250000000000000E-10
R564,   0.3000000000000000E-11
R565,   0.3000000000000000E-11
R566,   0.9999999999999999E-11
R567,   0.3000000000000000E-11
R568,   0.1653174836792043E-14
R569,   0.8000000000000000E-12
R570,   0.7961389092675524E-11
R571,   0.2569818343400271E-10
R572,   0.5315237028013725E-11
R573,   0.2910000000000000E-10
R574,   0.2383928604353185E-10
R575,   0.1770075258553637E-10
R576,   0.9244963396289505E-11
R577,   0.8696048053003735E-18
R578,   0.8874307769792254E-11
R579,   0.6265745813372331E-12
R580,   0.1702196618616736E-10
R581,   0.9954891297824762E-11
R582,   0.2300000000000000E-11
R583,   0.6000000000000000E-12
R584,   0.3565059078465853E+05
R585,   0.8427770688616526E-14
R586,   0.8400000000000000E-12
R587,   0.3782952514770088E-11
R588,   0.1380000000000000E-10
R589,   0.1142689598343042E-11
R590,   0.6172533322854648E-11
R591,   0.1700000000000000E-10
R592,   0.2654759196956376E-10
R593,   0.9761500051455756E-11
R594,   0.2300000000000000E-11
R595,   0.3773539845384472E-13
R596,   0.9322863147420461E-13
R597,   0.3912811002660915E-10
R598,   0.3800000000000000E-11
R599,   0.4700000000000000E-10
R600,   0.1400000000000000E-10
R601,   0.2000000000000000E-10
R602,   0.9200000000000000E-17
R603,   0.9899999999999999E-10
R604,   0.1333590476323586E-10
R605,   0.2400000000000000E-14
R606,   0.3772103697300064E-10
R607,   0.2145594522276096E-10
R608,   0.1001815178921538E-10
R609,   0.4660000000000000E-11
R610,   0.6854286447343410E-05
R611,   0.1060000000000000E-11
R612,   0.7000000000000000E-11
R613,   0.1002430966822572E-10
R614,   0.2300000000000000E-11
R615,   0.2492104853399666E-10
R616,   0.3600000000000000E-11
R617,   0.2860000000000000E-12
R618,   0.2080000000000000E-11
R619,   0.3470000000000000E-11
R620,   0.2600000000000000E-11
R621,   0.1002430966822572E-11
R622,   0.1002430966822572E-10
R623,   0.5000000000000000E-10
R624,   0.8000000000000000E-15
R625,   0.1500000000000000E-02
R626,   0.5000000000000000E-10
R627,   0.8000000000000000E-15
R628,   0.1500000000000000E-02
R629,   0.1770075258553637E-10
R630,   0.9244963396289505E-11
R631,   0.1770075258553637E-10
R632,   0.9244963396289505E-11
R633,   0.1770075258553637E-10
R634,   0.9244963396289505E-11
R635,   0.1200000000000000E-11
R636,   0.4429149334337991E-10
R637,   0.6590335356767159E-01
R638,   0.5337087225134494E-05
R639,   0.7917504249163501E-03
R640,   0.2012573944829506E-07
R641,   0.1329470130619842E-11
R642,   0.5415407077728137E-20
R643,   0.0000000000000000E+00
R644,   0.0000000000000000E+00
R645,   0.2834224499151186E-13
R646,   0.4613985518844530E-13
R647,   0.2430063744381336E-12
R648,   0.1861269486775501E-13
R649,   0.1174255146722783E-19
R650,   0.0000000000000000E+00
R651,   0.7061724340248307E-19
R652,   0.0000000000000000E+00
R653,   0.0000000000000000E+00
R654,   0.0000000000000000E+00
R655,   0.0000000000000000E+00
R656,   0.2043836528817186E-13
R657,   0.3414210363378818E-07
R658,   0.0000000000000000E+00
R659,   0.0000000000000000E+00
R660,   0.0000000000000000E+00
R661,   0.8662655386846380E-14
R662,   0.0000000000000000E+00
R663,   0.0000000000000000E+00
R664,   0.0000000000000000E+00
R665,   0.0000000000000000E+00
R666,   0.5702237189752122E-16
R667,   0.1807709511614873E-16
R668,   0.0000000000000000E+00
R669,   0.0000000000000000E+00
R670,   0.0000000000000000E+00
R671,   0.3372633441179459E-12
R672,   0.4433315715799872E-12
R673,   0.3386066935086624E-08
R674,   0.0000000000000000E+00
R675,   0.0000000000000000E+00
R676,   0.0000000000000000E+00
R677,   0.4242723223675972E-15
R678,   0.0000000000000000E+00
R679,   0.6184793714445779E-02
R680,   0.1355736734754715E-06
R681,   0.6743923198623428E-02
R682,   0.2842688326930065E-05
R683,   0.1393519570311092E-06
R684,   0.0000000000000000E+00
R685,   0.0000000000000000E+00
R686,   0.9429898022217180E-03
R687,   0.4101527385982588E-06
R688,   0.2864515128106286E-07
R689,   0.9178195441934165E-03
R690,   0.3992584936902100E-06
R691,   0.2793582540292971E-07
R692,   0.8945678255239541E-03
R693,   0.3891923764119877E-06
R694,   0.2727841361774535E-07
R695,   0.0000000000000000E+00
R696,   0.0000000000000000E+00
R697,   0.0000000000000000E+00
R698,   0.0000000000000000E+00
R699,   0.1018354967694758E-19
R700,   0.3252656695474025E-11
R701,   0.0000000000000000E+00
R702,   0.1652273763811812E-13
R703,   0.3018313936815677E-08
R704,   0.1568981792886400E-11
R705,   0.0000000000000000E+00
R706,   0.7970061691084235E-14
R707,   0.3522934928875932E-08
R708,   0.1796036932864130E-11
R709,   0.0000000000000000E+00
R710,   0.9123448863010013E-14
R711,   0.4009570150075659E-08
R712,   0.8432582276134732E-06
R713,   0.3405351184235766E-07
R714,   0.2749820891205699E-07
R715,   0.2749820891205699E-07
R716,   0.2749820891205699E-07
R717,   0.1201566872099362E+00
R718,   0.8501160771170284E-03
R719,   0.9510515967057841E-03
R720,   0.1413007895237626E-02
R721,   0.1413007895237626E-02
R722,   0.1413924856012875E-02
R723,   0.3080528111268531E-07
R724,   0.2749821079937958E-07
R725,   0.8557779082588896E-03
R726,   0.8402054163924561E-02
R727,   0.8557779082588896E-03
R728,   0.8557779082588896E-03
R729,   0.2749820439797331E-07
R730,   0.8128039597466691E-03
R731,   0.8128039597466691E-03
R732,   0.7490614101660079E-03
R733,   0.7432907252077029E-03
R734,   0.7394794863731563E-03
R735,   0.8501445339752493E-03
R736,   0.8501445339752493E-03
R737,   0.1756528045156896E-02
R738,   0.0000000000000000E+00
R739,   0.0000000000000000E+00
R740,   0.0000000000000000E+00
R741,   0.0000000000000000E+00
R742,   0.0000000000000000E+00
R743,   0.0000000000000000E+00
R744,   0.0000000000000000E+00
R745,   0.0000000000000000E+00
R746,   0.0000000000000000E+00
R747,   0.0000000000000000E+00
R748,   0.0000000000000000E+00
R749,   0.0000000000000000E+00
R750,   0.0000000000000000E+00
R751,   0.0000000000000000E+00
R752,   0.0000000000000000E+00
R753,   0.0000000000000000E+00
R754,   0.0000000000000000E+00
R755,   0.0000000000000000E+00
R756,   0.0000000000000000E+00
R757,   0.0000000000000000E+00
R758,   0.0000000000000000E+00
R759,   0.0000000000000000E+00
R760,   0.0000000000000000E+00
R761,   0.0000000000000000E+00
R762,   0.0000000000000000E+00
R763,   0.0000000000000000E+00
R764,   0.0000000000000000E+00
R765,   0.0000000000000000E+00
R766,   0.0000000000000000E+00
R767,   0.0000000000000000E+00
R768,   0.0000000000000000E+00
R769,   0.0000000000000000E+00
R770,   0.0000000000000000E+00
R771,   0.0000000000000000E+00
R772,   0.0000000000000000E+00
R773,   0.0000000000000000E+00
R774,   0.0000000000000000E+00
R775,   0.0000000000000000E+00
R776,   0.0000000000000000E+00
R777,   0.0000000000000000E+00
R778,   0.0000000000000000E+00
R779,   0.0000000000000000E+00
R780,   0.0000000000000000E+00
R781,   0.0000000000000000E+00
R782,   0.0000000000000000E+00
R783,   0.0000000000000000E+00
R784,   0.0000000000000000E+00
R785,   0.0000000000000000E+00
R786,   0.0000000000000000E+00
R787,   0.0000000000000000E+00
R788,   0.0000000000000000E+00
R789,   0.0000000000000000E+00
R790,   0.0000000000000000E+00
R791,   0.0000000000000000E+00
R792,   0.0000000000000000E+00
R793,   0.0000000000000000E+00
R794,   0.0000000000000000E+00
R795,   0.0000000000000000E+00
R796,   0.0000000000000000E+00
R797,   0.0000000000000000E+00
R798,   0.0000000000000000E+00
R799,   0.0000000000000000E+00
R800,   0.0000000000000000E+00
R801,   0.0000000000000000E+00
R802,   0.0000000000000000E+00
R803,   0.0000000000000000E+00
R804,   0.0000000000000000E+00
R805,   0.0000000000000000E+00
R806,   0.0000000000000000E+00
R807,   0.0000000000000000E+00
R808,   0.0000000000000000E+00
R809,   0.0000000000000000E+00
R810,   0.0000000000000000E+00
R811,   0.0000000000000000E+00
R812,   0.0000000000000000E+00
R813,   0.0000000000000000E+00
R814,   0.0000000000000000E+00
R815,   0.0000000000000000E+00
R816,   0.0000000000000000E+00
R817,   0.0000000000000000E+00
R818,   0.0000000000000000E+00
R819,   0.0000000000000000E+00
R820,   0.0000000000000000E+00
R821,   0.0000000000000000E+00
R822,   0.0000000000000000E+00
R823,   0.0000000000000000E+00
R824,   0.0000000000000000E+00
R825,   0.0000000000000000E+00
R826,   0.0000000000000000E+00
R827,   0.0000000000000000E+00
R828,   0.0000000000000000E+00
R829,   0.0000000000000000E+00
R830,   0.0000000000000000E+00
R831,   0.0000000000000000E+00
R832,   0.0000000000000000E+00
R833,   0.0000000000000000E+00
R834,   0.0000000000000000E+00
R835,   0.0000000000000000E+00
R836,   0.0000000000000000E+00
R837,   0.0000000000000000E+00
R838,   0.0000000000000000E+00
R839,   0.0000000000000000E+00
R840,   0.0000000000000000E+00
R841,   0.0000000000000000E+00
R842,   0.0000000000000000E+00
R843,   0.0000000000000000E+00
R844,   0.0000000000000000E+00
R845,   0.0000000000000000E+00
R846,   0.0000000000000000E+00
R847,   0.0000000000000000E+00
R848,   0.0000000000000000E+00
R849,   0.0000000000000000E+00
R850,   0.0000000000000000E+00
R851,   0.0000000000000000E+00
R852,   0.0000000000000000E+00
R853,   0.0000000000000000E+00
R854,   0.0000000000000000E+00
R855,   0.0000000000000000E+00
R856,   0.0000000000000000E+00
R857,   0.0000000000000000E+00
R858,   0.0000000000000000E+00
R859,   0.0000000000000000E+00
R860,   0.0000000000000000E+00
R861,   0.0000000000000000E+00
R862,   0.0000000000000000E+00
R863,   0.0000000000000000E+00
R864,   0.0000000000000000E+00
R865,   0.0000000000000000E+00
R866,   0.0000000000000000E+00
R867,   0.0000000000000000E+00
R868,   0.0000000000000000E+00
R869,   0.0000000000000000E+00
R870,   0.0000000000000000E+00
R871,   0.0000000000000000E+00
R872,   0.0000000000000000E+00
R873,   0.0000000000000000E+00
R874,   0.0000000000000000E+00
R875,   0.0000000000000000E+00
R876,   0.0000000000000000E+00
R877,   0.0000000000000000E+00
R878,   0.0000000000000000E+00
R879,   0.0000000000000000E+00
R880,   0.0000000000000000E+00
R881,   0.0000000000000000E+00
R882,   0.0000000000000000E+00
R883,   0.0000000000000000E+00
R884,   0.0000000000000000E+00
R885,   0.0000000000000000E+00
R886,   0.0000000000000000E+00
R887,   0.0000000000000000E+00
R888,   0.0000000000000000E+00
R889,   0.0000000000000000E+00
R890,   0.0000000000000000E+00
R891,   0.0000000000000000E+00
R892,   0.0000000000000000E+00
R893,   0.0000000000000000E+00
R894,   0.0000000000000000E+00
A1,   0.0000000000000000E+00
A2,   0.0000000000000000E+00
A3,   0.0000000000000000E+00
A4,   0.0000000000000000E+00
A5,   0.0000000000000000E+00
A6,   0.0000000000000000E+00
A7,   0.0000000000000000E+00
A8,   0.0000000000000000E+00
A9,   0.0000000000000000E+00
A10,   0.0000000000000000E+00
A11,   0.0000000000000000E+00
A12,   0.0000000000000000E+00
A13,   0.1544095090371950E-09
A14,   0.1394685501764874E-25
A15,   0.1293340702651254E-19
A16,   0.2216175462058372E-13
A17,   0.3000435022532459E-15
A18,   0.1424319637456039E-23
A19,   0.5381642809026870E-23
A20,   0.2900304363590725E-14
A21,   0.4992132261374084E-09
A22,   0.1029243351774655E+02
A23,   0.3382000026311459E-08
A24,   0.7783529492022620E-05
A25,   0.2245878656968180E-06
A26,   0.4918250909820989E+08
A27,   0.1475918048360805E+05
A28,   0.2378132321388914E-01
A29,   0.5286647179506010E+04
A30,   0.2230900687932250E+04
A31,   0.1984537284279314E-07
A32,   0.7437019419451209E-08
A33,   0.2124799577070756E-09
A34,   0.3284291818159132E-06
A35,   0.5156299587534947E-07
A36,   0.4242395128398950E-10
A37,   0.3256554136258845E-06
A38,   0.5630456501538279E-07
A39,   0.2040748720606162E+00
A40,   0.4391218437132260E-04
A41,   0.3109291964241143E-19
A42,   0.2049480458836636E-06
A43,   0.2423582340472064E+04
A44,   0.3795430996253097E-13
A45,   0.1390475306762553E+02
A46,   0.2857137968139373E-02
A47,   0.5950131965087040E-07
A48,   0.6854153534377544E-07
A49,   0.3504142963241850E-02
A50,   0.5280095961880112E-01
A51,   0.6559221997113503E-06
A52,   0.1366440685830269E+00
A53,   0.1355483176389767E+07
A54,   0.9547457238498170E+05
A55,   0.2594085422414428E+08
A56,   0.2932381069933888E-07
A57,   0.1347674024628245E+01
A58,   0.3716548482371428E-01
A59,   0.1191818222736209E+08
A60,   0.5308613398569357E-07
A61,   0.1106909362862180E-07
A62,   0.1591778825197418E+07
A63,   0.9978559638312063E+05
A64,   0.6577530208390460E+00
A65,   0.1221966191082927E-05
A66,   0.1923397964338659E+04
A67,   0.3246070202102973E+03
A68,   0.1781455773765494E+00
A69,   0.2648407932236744E-02
A70,   0.9658958438568591E+02
A71,   0.6615259160850997E+07
A72,   0.4146980536146722E+06
A73,   0.2215891389577489E+04
A74,   0.2688811567750893E-01
A75,   0.9119240878913767E-15
A76,   0.7817700716487269E-09
A77,   0.2428719783892385E-06
A78,   0.4873304084815480E+06
A79,   0.2672848679251233E+05
A80,   0.1316610360751831E+08
A81,   0.1427770342219006E+00
A82,   0.1170385135992689E-07
A83,   0.3187633237762694E+03
A84,   0.1331302935313501E-03
A85,   0.1415550368813226E-05
A86,   0.1121768143269558E-09
A87,   0.2162967454746129E-11
A88,   0.1314734351903356E-06
A89,   0.7689035643015398E-02
A90,   0.2513093067514751E-05
A91,   0.2649200748899162E-07
A92,   0.1396986093718930E-03
A93,   0.1202271795424286E+04
A94,   0.4695457716460690E-01
A95,   0.6433022336823628E-01
A96,   0.5097917870941120E-05
A97,   0.4641456536697745E-05
A98,   0.2764063950606851E-02
A99,   0.1940124327537266E+03
A100,   0.6341124198168652E-01
A101,   0.1968893354432240E-06
A102,   0.2048820177489005E-11
A103,   0.7584150914291102E-12
A104,   0.5617306462410630E+02
A105,   0.8692327839315982E-09
A106,   0.7480776397688000E-02
A107,   0.1786135534134029E-02
A108,   0.7459727334030904E-09
A109,   0.6903079437200014E-02
A110,   0.1820174513365187E-05
A111,   0.1365265410416567E-12
A112,   0.4168822503476795E-07
A113,   0.1410778600209642E-07
A114,   0.1095969127947281E+01
A115,   0.1670435665976086E-09
A116,   0.1564502742632929E-07
A117,   0.3862450516744865E-04
A118,   0.9748697206329562E-02
A119,   0.9340726583080131E-10
A120,   0.2927408549005464E-10
A121,   0.5072457778505291E-10
A122,   0.8504663487342167E-09
A123,   0.1980924230701427E-09
A124,   0.8063275074176582E-09
A125,   0.1207318851701192E-08
A126,   0.4520779948652274E-10
A127,   0.1940901159685058E-09
A128,   0.3883864701204402E-29
A129,   0.4858832652547309E-11
A130,   0.5183088626024881E-03
A131,   0.1425821473744241E+05
A132,   0.4839027858077308E+05
A133,   0.1788610317723219E+01
A134,   0.2351655264970321E-05
A135,   0.7685086483538132E-01
A136,   0.5394239609639514E+04
A137,   0.1417403519754149E-03
A138,   0.1763059347996755E+01
A139,   0.1083669770167318E-02
A140,   0.9326260340628824E+04
A141,   0.5233368465250004E-03
A142,   0.1253062606773393E+04
A143,   0.5851995772217367E+04
A144,   0.2154103542600827E+05
A145,   0.5382985889199357E-09
A146,   0.3289775098796462E+07
A147,   0.6487417738377453E+03
A148,   0.1122849439245198E-10
A149,   0.1548172346165765E-10
A150,   0.8031630757084275E-02
A151,   0.4507164669434901E-06
A152,   0.1905490074921044E-28
A153,   0.6162235943787915E-28
A154,   0.3097115513010166E-20
A155,   0.3729375692265349E-24
A156,   0.2460586073970009E-49
A157,   0.5607121498021447E-50
A158,   0.9033624380409510E-19
A159,   0.4155727760989191E-23
A160,   0.4907827560701223E-12
A161,   0.0000000000000000E+00
A162,   0.0000000000000000E+00
A163,   0.3524284733079588E-35
A164,   0.2468060897569091E-17
A165,   0.2887344370879187E-11
A166,   0.1100360324929323E-10
A167,   0.9446237385912818E-20
A168,   0.2398743850871715E-18
A169,   0.6377001096752690E-16
A170,   0.1949788362791917E-11
A171,   0.1631013174213815E-20
A172,   0.9719712752815177E-11
A173,   0.2483714412209267E-11
A174,   0.3689471196039368E-11
A175,   0.0000000000000000E+00
A176,   0.0000000000000000E+00
A177,   0.0000000000000000E+00
A178,   0.0000000000000000E+00
A179,   0.0000000000000000E+00
A180,   0.0000000000000000E+00
A181,   0.0000000000000000E+00
A182,   0.0000000000000000E+00
A183,   0.4836488141068563E-07
A184,   0.0000000000000000E+00
A185,   0.0000000000000000E+00
A186,   0.0000000000000000E+00
A187,   0.0000000000000000E+00
A188,   0.1753036642378697E-10
A189,   0.0000000000000000E+00
A190,   0.0000000000000000E+00
A191,   0.0000000000000000E+00
A192,   0.0000000000000000E+00
A193,   0.0000000000000000E+00
A194,   0.4873065985059206E-05
A195,   0.4409014946757623E-29
A196,   0.1373532289993859E-20
A197,   0.0000000000000000E+00
A198,   0.0000000000000000E+00
A199,   0.0000000000000000E+00
A200,   0.0000000000000000E+00
A201,   0.0000000000000000E+00
A202,   0.0000000000000000E+00
A203,   0.0000000000000000E+00
A204,   0.0000000000000000E+00
A205,   0.0000000000000000E+00
A206,   0.0000000000000000E+00
A207,   0.0000000000000000E+00
A208,   0.0000000000000000E+00
A209,   0.0000000000000000E+00
A210,   0.0000000000000000E+00
A211,   0.0000000000000000E+00
A212,   0.0000000000000000E+00
A213,   0.0000000000000000E+00
A214,   0.0000000000000000E+00
A215,   0.0000000000000000E+00
A216,   0.0000000000000000E+00
A217,   0.0000000000000000E+00
A218,   0.0000000000000000E+00
A219,   0.0000000000000000E+00
A220,   0.0000000000000000E+00
A221,   0.0000000000000000E+00
A222,   0.2032330041575784E-13
A223,   0.1154379823355828E-01
A224,   0.7088637765206643E-15
A225,   0.4971857526607691E-16
A226,   0.1299683313553025E-14
A227,   0.3131265782021524E-26
A228,   0.1453647300827218E-12
A229,   0.4969167602596347E-12
A230,   0.2451654483962333E-11
A231,   0.3857979648517187E-20
A232,   0.3298724495837125E-09
A233,   0.1141251087715336E-09
A234,   0.2271490109518611E-10
A235,   0.1907002424774826E-12
A236,   0.1902616293210483E-10
A237,   0.2332212035621905E-11
A238,   0.1139568469410342E-11
A239,   0.1159038681542782E-31
A240,   0.5201198503217277E-03
A241,   0.3534181816429206E-03
A242,   0.3534202755603975E-21
A243,   0.1229017572061915E-04
A244,   0.1120742943298902E-07
A245,   0.1165523725852289E-12
A246,   0.2893389441772508E-13
A247,   0.0000000000000000E+00
A248,   0.8262868959461469E-08
A249,   0.3147815268312234E+02
A250,   0.5864207951426836E+00
A251,   0.5146516315494763E-11
A252,   0.6837799364061547E-11
A253,   0.3998355607943692E-11
A254,   0.4578455599737246E+02
A255,   0.4253962180996577E+02
A256,   0.7011914755948523E-09
A257,   0.3739471778701002E-08
A258,   0.9283452316418130E-19
A259,   0.2658058346109079E-28
A260,   0.2249481118260543E-28
A261,   0.4470551504274228E-29
A262,   0.0000000000000000E+00
A263,   0.1444618857673225E-16
A264,   0.6066848164475123E-06
A265,   0.5055893184772958E-07
A266,   0.3387853827972560E-08
A267,   0.3812462026109756E-05
A268,   0.2543127809637811E-05
A269,   0.6924380108605892E-05
A270,   0.1105145610572635E-02
A271,   0.2817131692439818E-13
A272,   0.2424475084644417E-06
A273,   0.5816863029854449E-03
A274,   0.7230320412634117E-03
A275,   0.3173012095167780E-08
A276,   0.6097590458791804E-03
A277,   0.4395647761590923E-03
A278,   0.1672953868710619E-04
A279,   0.6385413285411382E-05
A280,   0.1531043168587445E-01
A281,   0.1984594169100223E-02
A282,   0.1923295265085566E-10
A283,   0.3868728651689194E+15
A284,   0.6176042377998522E+10
A285,   0.5780671963784782E+15
A286,   0.7087235653196994E+11
A287,   0.2571772774955146E+09
A288,   0.1594007948381327E+06
A289,   0.1371560255916829E+04
A290,   0.1699884975753359E-06
A291,   0.3024667814552878E+06
A292,   0.2390796055783201E-13
A293,   0.5430344329278443E-24
A294,   0.1032631908411306E+01
A295,   0.3593643356353974E+01
A296,   0.4434731966330204E+01
A297,   0.5157695746723974E+05
A298,   0.3590667717883087E-04
A299,   0.5813923807794108E-02
A300,   0.1675998521975234E+06
A301,   0.7975824354359697E-02
A302,   0.3388340733860284E-09
A303,   0.1896393493370307E-08
A304,   0.1878931786977346E-03
A305,   0.5609794092354818E+05
A306,   0.4088689418737052E+00
A307,   0.2438317073530726E+00
A308,   0.1122021068920508E-01
A309,   0.3212673468445359E-12
A310,   0.1940510353178839E-11
A311,   0.3364018739845117E-16
A312,   0.3436022105331744E-18
A313,   0.1639462292556558E-16
A314,   0.2370507763074392E-13
A315,   0.3948641181851453E-13
A316,   0.3151414639816281E-33
A317,   0.1463751073963923E-13
A318,   0.5655630001792337E-16
A319,   0.5776682952316307E-18
A320,   0.2756284327065614E-16
A321,   0.1716137523268817E-13
A322,   0.8539986499860171E-15
A323,   0.1423331083310029E-14
A324,   0.9354169247325732E-08
A325,   0.2953746491422258E-08
A326,   0.3117686520430279E-03
A327,   0.7554260672151960E-12
A328,   0.1185405176990208E-06
A329,   0.6156172132590459E-06
A330,   0.4697139604546514E-11
A331,   0.3594674207981100E-14
A332,   0.1135082768859006E-14
A333,   0.1851252046675725E+01
A334,   0.5845659933050691E+00
A335,   0.3386427555753618E-08
A336,   0.1018424222835605E-14
A337,   0.5514904399178571E+00
A338,   0.9384039990141750E-04
A339,   0.2273784865119969E-12
A340,   0.3567994893810536E-07
A341,   0.1852969023660921E-06
A342,   0.1413809425658991E-11
A343,   0.4918242796265270E-11
A344,   0.2102651440191347E+03
A345,   0.1740289725162696E+04
A346,   0.6272807038176483E-06
A347,   0.5191779021383282E-05
A348,   0.3593119357445702E+00
A349,   0.1799207653066133E+01
A350,   0.4965433218350501E+00
A351,   0.2493689814486356E+01
A352,   0.3167876978509202E-05
A353,   0.2621938972337380E-04
A354,   0.4020091204689799E-05
A355,   0.2020138135868733E-04
A356,   0.1164496317165047E-03
A357,   0.4379317728681581E-14
A358,   0.2815306148657827E-13
A359,   0.2017681046089666E-19
A360,   0.5751909393721803E-07
A361,   0.1358873889006326E-06
A362,   0.1314727117177566E+03
A363,   0.5395161179564697E+01
A364,   0.2307709659719508E-21
A365,   0.1775267572985726E-11
A366,   0.7422165779049265E-11
A367,   0.2218929163134110E-09
A368,   0.1054340498671864E-09
A369,   0.2619205878191211E-15
A370,   0.7469868230075904E-08
A371,   0.3816951207200703E-08
A372,   0.1123085349331923E-10
A373,   0.5836953125458992E-09
A374,   0.1944637616862475E-11
A375,   0.6028679035750115E-13
A376,   0.6052059587773872E-12
A377,   0.2899022381688688E-13
A378,   0.1424344115722777E-06
A379,   0.1529499716726462E-06
A380,   0.7840782424300661E-07
A381,   0.9599212284338899E-06
A382,   0.6437396350285181E-18
A383,   0.5256615133931762E-17
A384,   0.8990095161218764E-17
A385,   0.7181033991617623E-18
A386,   0.1728378611882632E-18
A387,   0.3540550782602235E-18
A388,   0.8376724155616681E-06
A389,   0.2596914760226982E-07
A390,   0.2606986170612690E-06
A391,   0.1248783351807517E-07
A392,   0.2286308513536836E-03
A393,   0.9963614413695651E-03
A394,   0.6130101802550409E-05
A395,   0.3190045534121469E-04
A396,   0.6631439258938231E-04
A397,   0.3149799352817428E-03
A398,   0.2937523564848480E-05
A399,   0.1528658777823684E-04
A400,   0.3246618186702964E-12
A401,   0.1322554894724566E-10
A402,   0.4436398435563716E-12
A403,   0.2317714845226771E-10
